link,brand,warranty,processor,ram,hardDrive,grapCard,capGrapCard,opSystem,screenSize,price
https://www.exito.com/portatil-asus-m1502-ryzen-5-4600h-ram-816gb-ssd-512gb-lector-de-huella-endless-102414632-mp/p,ASUS,12 meses,,24 GB,512 GB,,,Linux,15.6 Pulgadas,2.459.000
https://www.exito.com/portatil-lenovo-ideapad-s145-linux-14-pulgadas-gris-100679473-mp/p,LENOVO,12 meses,AMD A9,8 GB,Mecánico 1 TB,Radeon 530,2 GB,Sin Sistema Operativo,14 Pulgadas,1.299.000
https://www.exito.com/portatil-dell-inspiron-15-3505-ryzen-5-3450u-ram-8gb-ssd-256gb-pantalla-156-hd-102017517-mp/p,DELL,12 meses,AMD Ryzen 5 3450U,8 GB,256 GB,,,LINUX,15.6 Pulgadas,1.568.899
https://www.exito.com/portatil-lenovo-v14-g2-itl-14-core-i5-1135g7-8gb-ssd-256gb-101994544-mp/p,LENOVO,12 meses,Intel Core i5-1135G7,8 GB,512 GB,,,Sin Sistema Operativo,14.1 pulgadas,2.159.900
https://www.exito.com/portatil-dell-inspiron-15-3505-ryzen-5-3450u-16gb-ram-512gb-ssd-1tb-156-pulgadas-102043454-mp/p,DELL,12 meses,,16 GB,256 GB,,,Windows,14 Pulgadas,2.300.000
https://www.exito.com/portatil-hp-15-ef2522la-r3-5300u-8gb-256gb-ssd-14-hd-102480132-mp/p,HP,12 meses,,8 GB,256 GB,,,FreeDos,15 Pulgadas,1.449.000
https://www.exito.com/portatil-hp-245-g7-amd-3020e-8gb-1tb-linux-101369625-mp/p,HP,12 meses,AMD Athlon 3020e,8 GB,Mecánico 1 TB,,,FreeDos,14 Pulgadas,1.098.900
https://www.exito.com/portatil-asus-x415ja-ek1831w-intel-core-i3-1005g1-8gb-256gb-ssd-windows-11-home-102612868-mp/p,ASUS,12 meses,,8 GB,256 GB,,,Windows,14 Pulgadas,1.489.000
https://www.exito.com/computador-portatil-asus-156-pulgadas-x543ma-dm1336-intel-celeron-n4020-ssd-128gb-101832226-mp/p,ASUS,12 meses,,4 GB,128 GB,,,Windows 10 de prueba,15.6 Pulgadas,899.000
https://www.exito.com/nuevo-apple-macbook-air-con-chip-apple-m1-13-pulgadas-8-gb-de-ram-256-gb-de-almacenamiento-ssd-oro-2020-101035916-mp/p,APPLE,12 meses,M1,8 GB,256 GB,,,Mac Os,13 Pulgadas,4.693.999
https://www.exito.com/portatil-lenovo-v14-iil-core-i5-8-gb-1-tb-14-freedos-mouse-trus-101313847-mp/p,LENOVO,12 meses,Intel Core i5-1035G1,8 GB,Mecánico 1 TB,,,FreeDos,14.1 pulgadas,2.181.150
https://www.exito.com/macbook-pro-de13pulgadas-ch-apple-mydc2laa-3018202/p,SSD APPLE,1 año,Apple Silicon M1,8 GB,512 GB SSD,,,Mac Os,13.3 Pulgadas,7.849.000
https://www.exito.com/macbook-air-2020-oro-11ghz-dc-8gb-256gbspa-100794566-mp/p,APPLE,12 meses,Chip M1,8 GB,256 GB,,,Mac Os,13.3 Pulgadas,4.698.999
https://www.exito.com/portatil-gamer-asus-dash-core-i7-12650h-144-hz-rtx-3060-16-gb-ram-512-ssd-102245469-mp/p,ASUS,3 meses,12650H Core I7,16 GB,512 GB,RTX 3060,6 GB,Windows  11,15.6 Pulgadas,7.399.000
https://www.exito.com/portatil-asus-x415j-ci5-4gb-ssd-256gb-14-pulgadas-102359860-mp/p,ASUS,12 meses,INTEL CORE I5,8 GB,256 GB,,,FreeDos,14 Pulgadas,1.819.900
https://www.exito.com/portatil-acer-aspire-amd-ryzen-5-5500u-ssd-1tb-hdd-1tb-ram-20gb-102077433-mp/p,ACER ASPIRE,12 meses,RYZEN 5 5500U,20 GB,Híbrido,,,Windows,15 Pulgadas,2.987.350
https://www.exito.com/portatil-dell-vostro-3400-core-i5-1135g7-ram-8gb-hdd-1tb-freedos-11va-generacion-101329282-mp/p,DELL,12 meses,Intel Core i5 1135G7 - 11va Generaci,8 GB,Mecánico 1 TB,,,FreeDos,14 Pulgadas,1.949.000
https://www.exito.com/macbook-pro-14-chip-m1-pro-ap-apple-mkgp3ea-3046720/p,APPLE,1 año,Chip M1 Pro de Apple,16 GB,512 GB SSD,,,Mac Os,14 Pulgadas,10.639.000
https://www.exito.com/portatil-asus-m1502ia-ryzen-7-4800h-512gb-ssd-8gb-ram-156-pulgadas-fhd-102331435-mp/p,ASUS,12 meses,,8 GB,512 GB,,,Endless,15.6 Pulgadas,2.549.000
https://www.exito.com/portatil-msi-gf76-12ue-katana-core-i7-12700h-16gb-512gb-ssd-tv-rtx3060-de-6gb-173-pulgadas-freedos-102109964-mp/p,MSI,12 meses,Intel Core i7-12700H - 12th Generaci,16 GB,512 GB,,6 GB,FreeDos,17.3 Pulgadas,6.000.000
https://www.exito.com/portatil-dell-inspiron-15-3505-ryzen-5-3450u-ram-16gb-ssd-256gb-win-10-156-fhd-101870790-mp/p,DELL,12 meses,AMD Ryzen 5 3450U,16 GB,256 GB,,,Windows 10,15.6 Pulgadas,1.989.900
https://www.exito.com/portatil-acer-intel-dual-core-n4500-disco-hdd-1tb-ssd-512gb-ram-8gb-102071945-mp/p,ACER ASPIRE,12 meses,CELERON N4500,8 GB,Híbrido,,,Windows,14 Pulgadas,1.310.989
https://www.exito.com/portatil-gaming-msi-i7-12650h-rtx-4060-8gb-512-ssd-144-hz-156-102633973-mp/p,MSI,3 meses,,8 GB,512 GB,,8 GB,Windows 11 home,15.6 Pulgadas,6.999.999
https://www.exito.com/portatil-asus-expertbook-b1440fa-bv3124-14-core-i3-4gb-1tb-endless-101646488-mp/p,ASUS,12 meses,Intel Core i3-10110U,4 GB,Mecánico 1 TB,,,Endless,14.1 pulgadas,1.299.888
https://www.exito.com/portatil-lenovo-ryzen-5-5500u-ram-16gb-ssd-256gb-256gb-v14-102375052-mp/p,LENOVO,12 meses,,16 GB,512 GB,,,FreeDos,14 Pulgadas,2.199.900
https://www.exito.com/portatil-lenovo-3-athlon-silver-3050u-4gb-256gbssd-freedos-101388549-mp/p,LENOVO,12 meses,Athlon Silver 3050U,4 GB,256 GB,,,Windows 10 de Prueba,14 Pulgadas,936.900
https://www.exito.com/portatil-asus-x415ja-bv1676-corei3-1005g1-4gb-256ssd-endless-102147299-mp/p,ASUS,12 meses,CORE I3-1005G1,4 GB,256 GB,,,Endless,14 Pulgadas,1.399.000
https://www.exito.com/portatil-asus-m1502ia-bq167-ryzen-5-512ssd-ram-8gb-156-fhd-os-endless-102580386-mp/p,ASUS,12 meses,RYZEN 5,8 GB,512 GB,,,FreeDos,15 Pulgadas,2.186.900
https://www.exito.com/portatil-asus-ryzen-5-4600h-8gb-512gb-amd-radeon-m1402ia-102318000-mp/p,ASUS,12 meses,,8 GB,512 GB,,,FreeDos,14 Pulgadas,2.089.900
https://www.exito.com/portatil-hp-14-intel-core-i5-1135g7-12gb-256gb-102554680-mp/p,HP,12 meses,Intel Core i5,12 GB,256 GB,,,FreeDos,14 Pulgadas,1.729.900
https://www.exito.com/portatil-hp-ryzen-3-5300u-4gb-256gb-ssd-14-pulgadas-102445297-mp/p,HP,12 meses,RYZEN 3 5300U,4 GB,256 GB,No Tiene Tarjeta de Video,,FreeDos,14 Pulgadas,1.239.000
https://www.exito.com/portatil-acer-intel-dual-core-n4500-disco-hdd-1tb-ram-4gb-102071953-mp/p,ACER ASPIRE,12 meses,CELERON N4500,4 GB,Mecánico 1 TB,,,Windows,14 Pulgadas,1.123.785
https://www.exito.com/portatil-asus-tuf-fx506l-core-i5-h-16gb-ssd-512gb-video-4gb-kaspersky-101789897-mp/p,ASUS,12 meses,INTEL CORE I5 10300H,16 GB,512 GB,GTX1650,4 GB,Windows 10,15 Pulgadas,3.599.900
https://www.exito.com/portatil-dell-inspiron-3515-156-pulgadas-amd-ryzen-5-3450u-8gb-256gb-ssd-102034427-mp/p,DELL,12 meses,ryzen 5 3450u,8 GB,256 GB,Tarjeta Gráfica AMD,,Linux,15 Pulgadas,1.569.645
https://www.exito.com/portatil-hp-15-ef1031la-amd-ryzen-3-4300u-ram-8gb-ssd-256gb-156-pulgadas-win-11-h-102577279-mp/p,H HP,12 meses,,8 GB,256 GB,,,Windows,15.6 Pulgadas,1.519.999
https://www.exito.com/portatil-dell-inspiron-amd-ryzen-5-3450u-ssd-256-ram-12gb-102104192-mp/p,DELL,12 meses,RYZEN 5 3450U,12 GB,256 GB,,,Windows 10,15.6 Pulgadas,1.689.860
https://www.exito.com/portatil-dell-inspiron-amd-ryzen-5-3450u-ssd-256-hdd-1tb-ram-20gb-102102892-mp/p,DELL,12 meses,RYZEN 5 3450U,20 GB,Híbrido,,,Windows 10,15.6 Pulgadas,2.448.690
https://www.exito.com/portatil-dell-inspiron-amd-ryzen-5-3450u-ssd-512-ram-20gb-102104189-mp/p,DELL,12 meses,RYZEN 5 3450U,20 GB,512 GB,Tarjeta Gráfica AMD,,Windows 10,15.6 Pulgadas,2.226.185
https://www.exito.com/portatil-asus-m515da-amd-ryzen-5-3500u-hdd-1tb-ram-8gb-102140661-mp/p,ASUS,12 meses,RYZEN 5 3500U,8 GB,Mecánico 1 TB,,,FreeDos,15.6 Pulgadas,1.877.990
https://www.exito.com/portatil-lenovo-14w-amd-a6-9220c-ssd-128gb-8gb-14-pulgadas-fhd-ips-touch-windows-10-pro-102415369-mp/p,LENOVO,12 meses,,8 GB,128 GB,,,Windows 10 profesional,14.1 pulgadas,1.259.900
https://www.exito.com/portatil-asus-asus-x415ja-bv2029-intel-core-i3-1005g1-4gb-256gb-14-pulgadas-hd-102412754-mp/p,ASUS,12 meses,,4 GB,256 GB,,,Endless,14 Pulgadas,1.349.000
https://www.exito.com/portatil-asus-x415mabv041t-celeron-1-tb-ram-4-gb-win-10-pantalla-14-101135697-mp/p,ASUS,12 meses,Intel Celeron N4020,4 GB,Mecánico 1 TB,,,Windows 10,14 Pulgadas,1.150.000
https://www.exito.com/macbook-pro-13-apple-mly03ea-apple-apple-m2-8-gb-512-gb-ssd-mly03ea-3081333/p,SSD APPLE,1 año,Chip M2  de Apple,8 GB,512 GB SSD,,,Mac Os,13.6 Pulgadas,8.039.000
https://www.exito.com/portatil-lenovo-e4155-ryzen-3-dd-1tb-4-gb-fredos-14-101155282-mp/p,LENOVO,12 meses,Amd Ryzen 3 3250U,4 GB,Mecánico 1 TB,,,FreeDos,14.1 pulgadas,1.299.000
https://www.exito.com/portatil-gamer-asus-tuf-156-pulgadas-intel-i5-ram-20gb-512gb-ssd-102556312-mp/p,ASUS,12 meses,INTEL I5,20 GB,512 GB,4 GB,4 GB,LINUX,15.6 Pulgadas,4.633.999
https://www.exito.com/portatil-asus-tuf-fx516pc-hn002-i5-11300h-8gb-512gb-rtx-3050-endless-102446156-mp/p,ASUS,12 meses,,8 GB,512 GB,RTX 3050,4 GB,linux,15 Pulgadas,4.059.000
https://www.exito.com/portatil-lenovo-v14514ast-amd-a6-4gb-500gb-14-windows-10-101112632-mp/p,LENOVO,12 meses,AMD A6-9225,4 GB,500 GB,,,Windows,14 Pulgadas,920.000
https://www.exito.com/portatil-lenovo-intel-core-i5-1035g1-hdd-1tb-ram-16gb-102071938-mp/p,LENOVO,12 meses,I5-1035G1,16 GB,Mecánico 1 TB,,,Windows,14 Pulgadas,2.666.000
https://www.exito.com/portatil-asus-x415ja-bv2198-14-pulgadas-core-i3-4gb-256gb-ssd-win10-de-prueba-102225068-mp/p,ASUS,12 meses,,4 GB,256 GB,,,Windows,14 Pulgadas,1.350.000
https://www.exito.com/portatil-asus-tuf-fx506l-core-i5-10th-24gb-512gb-ssd-tv-gtx1650-de-4gb-156-pulgadas-freedos-102110932-mp/p,ASUS,12 meses,Intel Core i5-10300H,24 GB,512 GB,GTX1650,4 GB,FreeDos,15.6 Pulgadas,3.698.999
https://www.exito.com/portatil-asus-vivobook-15-core-i5-8gb-256gb-ssd-w10-156-fhd-tactil-102057989-mp/p,ASUS,12 meses,Intel Core i5-1135G7,8 GB,256 GB,,,Windows 10 Home,15.6 Pulgadas,2.829.000
https://www.exito.com/macbook-air-chip-m1-con-cpu-8c-y-gpu-7c-256gb-oro-open-box-102535809-mp/p,APPLE,3 meses,,8 GB,256 GB,,,Mac Os X,13 Pulgadas,4.199.900
https://www.exito.com/macbook-air-m2-2022-midnight-136-apple-m2-8gb-de-ram-512gb-ssd-apple-m2-10-core-gpu-2560x1664px-macos-monterrey-102438614-mp/p,APPLE,12 meses,Apple M2,8 GB,512 GB,,,Mac Os,13 Pulgadas,8.149.000
https://www.exito.com/macbook-pro-16-cpu-10-nucleos-512ssd-mas-funda-portatil-102541581-mp/p,APPLE,12 meses,,16 GB,512 GB,16 GB,16 GB,Mac Os,16 Pulgadas,12.600.000
https://www.exito.com/nuevo-apple-macbook-air-con-chip-apple-m1-13-pulgadas-8-gb-de-ram-256-gb-de-almacenamiento-ssd-gris-2020-101035932-mp/p,APPLE,12 meses,,8 GB,256 GB,,,Mac Os,13 Pulgadas,4.529.000
https://www.exito.com/laptop-hp-amd-ryzen-3-5300u-ram-8gb-4gb4gb-ssd-256gb-14-fq1051la-portatil-102632783-mp/p,HP,12 meses,,8 GB,256 GB,,,FreeDos,14 Pulgadas,1.299.000
https://www.exito.com/portatil-legion-5-15imh05-core-i7-ram-16gb-1tb-128gb-ssd-w10h-156-pulgadas-tv-4gb-negro-102634416-mp/p,LENOVO,12 meses,INTEL CORE I7,16 GB,Mecánico 500 GB,,,Windows,15 Pulgadas,6.439.900
https://www.exito.com/portatil-15-ef1023la-r5-4500u-8gb-256gb-ssd-15-hd-indigo-blue-freedos-teclado-numerico-102323488-mp/p,HP,12 meses,,8 GB,256 GB,,,Linux,15.6 Pulgadas,1.699.000
https://www.exito.com/portatil-asus-rog-strix-amd-ryzen-9-5900hx-rtx-3080-16-gb-ram-1-tb-ssd-300hz-102612823-mp/p,ASUS,3 meses,AMD Ryzen 9  5900HX,16 GB,1000 GB,RTX 3080,8 GB,Windows,15.6 Pulgadas,8.999.000
https://www.exito.com/portatil-acer-a114-intel-celeron-n4020-ram-4gb-dsolido-128gb-14-pulgadas-win10-rojo-101660925-mp/p,ACER,12 meses,INTEL CELERON N4020 1,4 GB,128 GB,,,Windows 10,14.1 pulgadas,899.000
https://www.exito.com/portatil-lenovo-v14-are-ryzen-5-8gb-1tb-free-14-102107229-mp/p,LENOVO,12 meses,AMD Ryzen 5 4500U,8 GB,Mecánico 500 GB,,,FreeDos,14.1 pulgadas,1.859.900
https://www.exito.com/portatil-asus-gamer-g513-ryzen7-16gb-512gb-tv-4gb-3050-win10-102634427-mp/p,ASUS,12 meses,AMD Ryzen 7 4800H,16 GB,512 GB,RTX 3050,4 GB,Windows,15 Pulgadas,5.399.888
https://www.exito.com/portatil-lenovo-thinkpad-x13-ci5-10210u-16g-512-ssd-w10-pro-20t3sd2c00-102535822-mp/p,LENOVO,36 meses,,16 GB,512 GB,,,Windows 10,13 Pulgadas,4.899.000
https://www.exito.com/portatil-msi-gf76-12ue-katana-core-i7-12700h-24gb-512gb-ssd-tv-rtx3060-de-6gb-173-pulgadas-freedos-102110934-mp/p,MSI,12 meses,Intel Core i7-12700H - 12th Generaci,24 GB,512 GB,RTX 3060,6 GB,FreeDos,17.3 Pulgadas,8.813.000
https://www.exito.com/portatil-acer-intel-dual-core-n4500-disco-hdd-1tb-ssd-512gb-ram-4gb-102071939-mp/p,ACER ASPIRE,12 meses,CELERON N4500,4 GB,Híbrido,,,Windows,14 Pulgadas,1.399.989
https://www.exito.com/portatil-asus-b1400ceae-bv5242r-14-pulgadas-core-i7-16gb-512-gb-ssd-win10-pro-102379173-mp/p,ASUS,12 meses,,16 GB,512 GB,,,Windows 10,14 Pulgadas,5.399.888
https://www.exito.com/portatil-dell-inspiron-amd-ryzen-5-3450u-ssd-1tb-hdd-1tb-ram-20gb-102104176-mp/p,DELL,12 meses,RYZEN 5 3450U,20 GB,Híbrido,,,Windows 10,15.6 Pulgadas,2.377.105
https://www.exito.com/portatil-lenovo-e14-1135-ci5-ram-16gb-ssd-512gb-win-10-102430398-mp/p,LENOVO,12 meses,Intel Core i5,16 GB,512 GB,,,Windows,14.1 pulgadas,4.399.000
https://www.exito.com/portatil-lenovo-amd-ryzen-5-4500u-disco-hdd-1tb-ram-16gb-102094503-mp/p,LENOVO,12 meses,RYZEN 5 4500U,16 GB,Mecánico 1 TB,,,Windows 10,14 Pulgadas,2.287.590
https://www.exito.com/portatil-asus-x515e-intel-core-i7-1165g7-ssd-512gb-ram-8gb-156-pulgadas-fhd-102342752-mp/p,ASUS,12 meses,,8 GB,512 GB,,,FreeDos,15 Pulgadas,3.299.000
https://www.exito.com/portatil-asus-m1502-ryzen-5-4600h-ram-8gb-ssd-512gb-lector-de-huella-endless-102414542-mp/p,ASUS,12 meses,,8 GB,512 GB,,,Linux,15.6 Pulgadas,2.089.900
https://www.exito.com/portatil-acer-156-pulgadas-intel-i5-ram-12gb-512gb-ssd-black-102338045-mp/p,ACER,12 meses,,12 GB,512 GB,,,Windows,15.6 Pulgadas,2.318.999
https://www.exito.com/portatil-acer-aspire-amd-ryzen-5-5500u-ssd-512-hdd-1tb-ram-12gb-102077445-mp/p,ACER ASPIRE,12 meses,RYZEN 5 5500U,12 GB,Híbrido,,,Windows,15 Pulgadas,2.674.800
https://www.exito.com/portatil-dell-vostro-3405-ryzen-5-3450u-ram-16gb-8gb8gb-ssd-256gb-240gb-102525718-mp/p,DELL,12 meses,,16 GB,SSD 960GB,,,Linux,14 Pulgadas,1.734.900
https://www.exito.com/portatil-asus-m513ia-bq172-ryzen-7-4700u-8gb-512gb-freedos-102078070-mp/p,ASUS,12 meses,AMD - Ryzen 7-4700U,8 GB,512 GB,,,FreeDos,15.6 Pulgadas,2.880.000
https://www.exito.com/portatil-dell-core-i3-1115g4-12gb-1tb-256gb-ssd-diadema-102117523-mp/p,DELL,12 meses,,12 GB,Mecánico 1 TB,,,Windows,15 Pulgadas,1.792.900
https://www.exito.com/portatil-dell-inspiron-15-3515-ryzen-5-3450u-ram-16gb-ssd-256gb-ubuntu-156-hd-102018191-mp/p,DELL,12 meses,AMD Ryzen 5 3450U,16 GB,256 GB,,,Ubuntu,15.6 Pulgadas,1.746.888
https://www.exito.com/portatil-acer-intel-dual-core-n4500-disco-hdd-1tb-ram-12gb-102071955-mp/p,ACER ASPIRE,12 meses,CELERON N4500,12 GB,Mecánico 1 TB,,,Windows,14 Pulgadas,1.309.785
https://www.exito.com/portatil-asus-ryzen-5-4600h-ram-8gb-8gb-ssd-512gb-amd-radeon-m1402ia-102317997-mp/p,ASUS,12 meses,,16 GB,512 GB,,,FreeDos,14.1 pulgadas,2.239.900
https://www.exito.com/portatil-hp-245-g8-amd-ryzen-5-5500u-ram-8gb-dd-1tera-ssd256gb-14-pulgadas-linux-102389428-mp/p,HP,12 meses,,8 GB,Híbrido,,,Linux,14.1 pulgadas,1.888.790
https://www.exito.com/portatil-lenovo-amd-ryzen-5-4500u-disco-hdd-1tb-ram-8gb-102094486-mp/p,LENOVO,12 meses,RYZEN 5 4500U,8 GB,Mecánico 1 TB,,,Windows 10,14 Pulgadas,2.202.080
https://www.exito.com/portatil-hp-14-pulgadas-intel-core-i5-1135-g7-20-gb-256-gb-ssd-win-102634644-mp/p,HP,12 meses,,20 GB,256 GB,,,FreeDos,14 Pulgadas,1.799.900
https://www.exito.com/portatil-asus-x415ea-ek1183-ci5-1135g7-4gb-256-ssd-endless-102132875-mp/p,ASUS,12 meses,Intel Core i5-1135G7,4 GB,256 GB,,,Endless,14 Pulgadas,1.890.000
https://www.exito.com/portatil-acer-a314-35-c3kb-intel-celeron-n4500-ram-4gb-ddr4-1tera-pantalla-14-pulgadas-hd-sin-sistema-operativo-102089977-mp/p,ACER,12 meses,,4 GB,Mecánico 1 TB,,,Sin Sistema Operativo,14 Pulgadas,990.900
https://www.exito.com/hp-245-g8-amd-ryzen-5-5500u-4gb-1-tera-14-pulgadas-windows-10-pro-102097062-mp/p,HP,12 meses,,4 GB,Mecánico 500 GB,,,Windows 10,14.1 pulgadas,1.699.000
https://www.exito.com/portatil-lenovo-ideapad-3-14ada05-amd-athlon-silver-23ghz-256gb-ssd-4gb-14-101369994-mp/p,LENOVO,12 meses,Amd Athlon Silver,4 GB,256 GB,,,FreeDos,13.3 Pulgadas,1.030.000
https://www.exito.com/portatil-toshiba-dynabook-portege-x30w-j3132-i5-1135g7-256gb-8gb-133-fhd-touch-102522163-mp/p,TOSHIBA,12 meses,,8 GB,256 GB,,,Windows,13.3 Pulgadas,4.099.900
https://www.exito.com/portatil-asus-m515da-amd-ryzen-5-3500u-hdd-1tb-ram-16gb-102140658-mp/p,ASUS,12 meses,RYZEN 5 3500U,16 GB,Mecánico 1 TB,No Tiene Tarjeta de Video,,Linux,15.6 Pulgadas,1.949.999
https://www.exito.com/portatil-asus-ryzen-3-3250u-ram-12gb-ssd-512gb-win-10home-14-pulgadas-102727326-mp/p,ASUS,12 meses,,12 GB,512 GB,,,Windows,14 Pulgadas,1.599.900
https://www.exito.com/portatil-lenovo-ideapad-3-14itl6-intel-core-i3-1115g4-14-pulgadas-fhd-memoria-4gb-ssd-azul-102485402-mp/p,LENOVO,12 meses,,4 GB,512 GB,,,FreeDos,14 Pulgadas,1.469.900
https://www.exito.com/portatil-asus-x415ea-ek1182-intel-core-i3-1115g4-4gb-256-ssd-endless-gris-102228283-mp/p,ASUS,12 meses,,4 GB,256 GB,,,Endless,14 Pulgadas,1.409.000
https://www.exito.com/portatil-msi-thin-gf63-corei5-10200h-gtx1650-256ssd-8gb-win-10-101798127-mp/p,MSI,3 meses,CORE I5-10200H,8 GB,256 GB,GTX1650,4 GB,Windows,15.6 Pulgadas,3.494.999
https://www.exito.com/portatil-asus-m515da-amd-ryzen-5-3500u-ssd-256-hdd-1tb-ram-16gb-102140516-mp/p,ASUS,12 meses,RYZEN 5 3500U,16 GB,Híbrido,,,Linux,15.6 Pulgadas,2.554.400
https://www.exito.com/portatil-lenovo-ip-3-14igl05-intel-celeron-n4020-14-pulgadas-pulgadas-memoria-4gb-disco-duro-500gb-windows-10h-gris-platino-101970100-mp/p,LENOVO,12 meses,Intel Celeron,4 GB,500 GB,,,Windows 10,14.1 pulgadas,980.900
https://www.exito.com/portatil-asus-m515da-amd-ryzen-5-3500u-ssd-1tb-hdd-1tb-ram-24gb-102140519-mp/p,ASUS,12 meses,RYZEN 5 3500U,24 GB,Híbrido,,,Windows 10,15.6 Pulgadas,2.535.000
https://www.exito.com/portatil-lenovo-ideapad-3-14igl05-intel-celeron-n4020-ssd-128gb-4gb-14-pulgadas-hd-freedos-platinum-grey-102693558-mp/p,LENOVO,12 meses,Intel celeron,4 GB,128 GB,,,FreeDos,14.1 pulgadas,899.900
https://www.exito.com/dell-inspirion-3515-ryzen-5-256-gb-12-gg-156-pulgadas-102634643-mp/p,DELL,12 meses,,12 GB,256 GB,,,,14 Pulgadas,1.798.000
https://www.exito.com/portatil-asus-m1402ia-ek134-ryzen-5-4600h-ram-8gb-ssd-512gb-pantalla-14fhd-102564615-mp/p,ASUS,12 meses,,8 GB,512 GB,,,FreeDos,14.1 pulgadas,2.169.000
https://www.exito.com/portatil-asus-vivobook-x415ja-eb1079-core-i5-8gb-256-ssd-endless-14-pulgadas-fhd-101949206-mp/p,ASUS,12 meses,Intel Core i5-1035G1,8 GB,256 GB,,,Sistema Operativo LINUX,14.1 pulgadas,1.899.000
https://www.exito.com/portatil-lenovo-amd-ryzen-5-5500u-ssd-256-hdd-1tb-ram-20gb-102034379-mp/p,LENOVO,12 meses,,16 GB,Híbrido,,,Windows,14 Pulgadas,3.012.050
https://www.exito.com/portatil-lenovo-intel-core-i5-1035g1-ssd-1tb-hdd-1tb-ram-8gb-102071962-mp/p,LENOVO,12 meses,I5-1035G1,8 GB,Híbrido,,,Windows,14 Pulgadas,2.889.200
https://www.exito.com/portatil-acer-gateway-core-i3-1115g4-11-gen-ram-4gb-ssd-128gb-w10-141-fhd-morado-101992854-mp/p,GATEWAY,12 meses,Intel Core i3-1115G4 de 11,4 GB,128 GB,,,Windows 10,14 Pulgadas,1.479.900
https://www.exito.com/portatil-lenovo-amd-ryzen-5-4500u-ssd-256-hdd-1tb-ram-12gb-102094497-mp/p,LENOVO,12 meses,RYZEN 5 4500U,12 GB,Híbrido,,,Windows 10,14 Pulgadas,2.511.140
https://www.exito.com/portatil-lenovo-amd-ryzen-5-5500u-ssd-256-hdd-1tb-ram-8gb-102039214-mp/p,LENOVO,12 meses,,8 GB,Híbrido,,,Windows,14 Pulgadas,2.714.010
https://www.exito.com/portatil-dell-inspiron-amd-ryzen-5-3450u-ssd-512-hdd-1tb-ram-12gb-102104178-mp/p,DELL,12 meses,RYZEN 5 3450U,12 GB,Híbrido,,,Windows 10,15.6 Pulgadas,2.552.390
https://www.exito.com/portatil-lenovo-thinkpad-e14-gen3-ryzen-5-5500u-8g-256gb-ssdw10-pro-20yds0rf00-102531252-mp/p,LENOVO,12 meses,,8 GB,256 GB,,,Windows 10 Pro 64,14.1 pulgadas,4.417.800
https://www.exito.com/portatil-lenovo-amd-ryzen-5-5500u-ssd-256-hdd-1tb-ram-12gb-102034374-mp/p,LENOVO,12 meses,,12 GB,Híbrido,,,Windows,14 Pulgadas,2.797.380
https://www.exito.com/portatil-lenovo-amd-ryzen-5-4500u-ssd-256-hdd-1tb-ram-8gb-102094484-mp/p,LENOVO,12 meses,RYZEN 5 4500U,8 GB,Híbrido,,,Windows 10,14 Pulgadas,2.430.400
https://www.exito.com/portatil-acer-intel-dual-core-n4500-disco-hdd-1tb-ssd-256gb-ram-4gb-102070088-mp/p,ACER ASPIRE,12 meses,CELERON N4500,4 GB,Híbrido,,,Windows,14 Pulgadas,1.322.045
https://www.exito.com/portatil-lenovo-ideapad-amd-ryzen-3-4300u-ssd-256-hdd-1tb-ram-16gb-102100230-mp/p,LENOVO,12 meses,RYZEN 3 4300U,16 GB,Híbrido,,,Windows 10,14 Pulgadas,2.182.400
https://www.exito.com/portatil-lenovo-amd-ryzen-5-5500u-ssd-512-hdd-1tb-ram-20gb-102039205-mp/p,LENOVO,12 meses,,16 GB,Híbrido,,,Windows,14 Pulgadas,3.107.360
https://www.exito.com/portatil-lenovo-amd-ryzen-5-5500u-hdd-1tb-ram-20-con-huella-102039215-mp/p,LENOVO,12 meses,,20 GB,Mecánico 1 TB,,,Windows,14 Pulgadas,2.825.630
https://www.exito.com/portatil-lenovo-amd-ryzen-5-4500u-disco-hdd-1tb-ram-20gb-102094485-mp/p,LENOVO,12 meses,RYZEN 5 4500U,20 GB,Mecánico 1 TB,,,Windows 10,14 Pulgadas,2.579.200
https://www.exito.com/portatil-lenovo-amd-ryzen-5-4500u-disco-hdd-1tb-ram-12gb-102094493-mp/p,LENOVO,12 meses,RYZEN 5 4500U,12 GB,Mecánico 1 TB,,,Windows 10,14 Pulgadas,2.315.740
https://www.exito.com/portatil-lenovo-amd-ryzen-5-5500u-ssd-1tb-hdd-1tb-ram-8gb-102039199-mp/p,LENOVO,12 meses,,8 GB,Híbrido,,,Windows,14 Pulgadas,2.986.750
https://www.exito.com/portatil-lenovo-amd-ryzen-5-4500u-ssd-512-hdd-1tb-ram-12gb-102094501-mp/p,LENOVO,12 meses,RYZEN 5 4500U,12 GB,Híbrido,,,Windows 10,14 Pulgadas,2.638.390
https://www.exito.com/portatil-msi-gamer-core-i5-10500h-ram-8gb-ssd-256gb-video-nvidia-gtx-1650-4gb-156-102007149-mp/p,MSI,3 meses,Core i5 10500H 2,8 GB,256 GB,,4 GB,Windows 10,15.6 Pulgadas,3.493.049
